timestamp,blink_rate,gaze_score,head_deviation,focus_score
1772798336.6756856,20.67,100.0,26.3,0
1772798337.6945965,20.54,100.0,32.8,0
1772798338.2949657,20.47,100.0,27.9,0
1772798338.587238,20.44,100.0,24.2,0.01
1772798338.887424,20.4,100.0,30.0,0
1772798339.3673787,20.34,100.0,23.5,0.01
1772798340.5655036,20.55,100.0,27.2,0
1772798340.8647628,20.51,100.0,25.9,0
1772798341.1711583,20.48,100.0,25.7,0
1772798341.4654202,20.44,100.0,28.3,0
1772798341.7659848,20.41,100.0,29.1,0
1772798342.0694149,20.37,100.0,24.2,0.01
1772798342.3633385,20.34,100.0,31.4,0
1772798342.665836,20.3,100.0,28.0,0
1772798342.9633944,20.27,100.0,31.3,0
1772798343.2639387,20.24,100.0,31.0,0
1772798343.563156,20.2,100.0,32.9,0
1772798343.863214,20.17,100.0,27.4,0
1772798344.1725824,20.13,100.0,30.6,0
1772798344.4635003,20.1,100.0,30.3,0
1772798344.7662458,20.07,100.0,29.4,0
1772798345.0635943,20.03,100.0,28.8,0
1772798345.3640866,20.0,100.0,30.4,0
1772798345.663454,19.97,100.0,30.5,0
1772798345.9628565,19.93,100.0,27.3,0
1772798346.262911,19.9,100.0,26.5,0
1772798346.5631616,19.87,100.0,21.4,0.01
1772798346.8746254,19.83,100.0,5.2,1.55
1772798347.1712193,19.8,100.0,6.7,1.8
1772798347.4707055,19.77,100.0,11.5,0.41
1772798347.7592149,19.74,100.0,17.9,0.01
1772798348.0595372,19.7,100.0,17.0,0.29
1772798348.3727007,19.67,100.0,17.6,0.01
1772798348.7116628,19.64,100.0,17.3,0.01
1772798348.9630046,19.61,100.0,16.7,0.29
1772798349.2590625,19.58,100.0,14.6,0.68
1772798349.5593252,19.54,100.0,13.1,0.7
1772798349.8591487,19.51,100.0,13.5,0.7
1772798350.1593843,19.48,100.0,14.7,0.68
1772798350.4593408,19.45,100.0,16.7,0.29
1772798350.759429,19.42,100.0,13.8,0.7
1772798351.0592794,19.39,100.0,14.8,0.68
1772798351.3605847,19.36,100.0,14.2,0.7
1772798351.6593828,19.32,100.0,13.2,0.7
1772798351.9683495,19.29,100.0,12.8,0.7
1772798352.2591245,19.26,100.0,13.1,0.7
1772798352.5591629,19.23,100.0,11.2,0.5
1772798352.8591232,19.2,100.0,10.5,0.91
1772798353.1595545,19.17,100.0,7.8,1.26
1772798353.4589527,19.14,100.0,9.6,1.31
1772798353.7589176,19.11,100.0,10.6,0.91
1772798354.0606427,19.08,100.0,10.8,0.63
1772798354.3551204,19.05,100.0,11.2,0.5
1772798354.654774,19.02,100.0,10.3,0.96
1772798354.9548657,18.99,100.0,6.8,1.8
1772798355.2554939,18.96,100.0,6.7,1.8
1772798355.5568252,18.93,100.0,9.9,1.19
1772798355.8573282,19.21,100.0,14.3,0.7
1772798356.1558776,19.18,100.0,12.0,0.67
1772798356.4551344,19.15,100.0,6.3,1.91
1772798356.775083,19.12,100.0,2.6,2.97
1772798357.064644,19.09,100.0,2.9,3.02
1772798357.3559992,19.06,100.0,5.0,1.48
1772798357.6581104,19.03,100.0,1.3,2.2
1772798357.9559307,19.0,100.0,2.3,2.97
1772798358.2551074,19.29,100.0,23.2,0.01
1772798358.5548565,19.57,100.0,33.7,0
1772798358.8550127,19.54,100.0,43.5,0
1772798359.1595097,19.81,100.0,30.3,0
1772798359.4548233,19.78,100.0,22.9,0.01
1772798359.754664,19.75,100.0,26.7,0
1772798360.0551865,19.72,100.0,26.2,0
1772798360.3549955,19.69,100.0,28.2,0
1772798360.6550913,19.66,100.0,27.2,0
1772798360.9509792,19.63,100.0,11.4,0.48
1772798361.2515578,19.6,100.0,4.4,2.07
1772798361.5548704,19.57,100.0,9.2,1.33
1772798361.8519504,19.54,100.0,20.3,0.01
1772798362.151509,19.51,100.0,19.0,0.01
1772798362.4512403,19.48,100.0,15.5,0.69
1772798362.7980149,19.45,100.0,16.0,0.66
1772798363.0627956,19.42,100.0,17.1,0.01
1772798363.3605719,19.4,100.0,17.5,0.01
1772798363.6896021,19.36,100.0,17.8,0.01
1772798363.9860792,19.34,100.0,18.7,0
1772798364.2520306,19.31,100.0,13.6,0.7
1772798364.5660298,19.58,100.0,8.6,1.2
1772798364.851208,19.55,100.0,16.1,0.66
1772798365.1633754,19.82,100.0,25.4,0
1772799547.4927733,0.0,100.0,10.2,1.89,very_dist_distracted
1772799547.556791,0.0,100.0,9.9,1.82,very_dist_distracted
1772799547.5788856,0.0,100.0,9.6,2.36,very_dist_distracted
1772799547.5939956,0.0,100.0,7.1,2.46,very_dist_distracted
1772799547.6542628,0.0,100.0,9.8,2.63,very_dist_distracted
1772799547.7177474,0.0,100.0,6.9,2.46,very_dist_distracted
1772799547.7804868,0.0,100.0,8.5,2.29,very_dist_distracted
1772799547.8340847,0.0,100.0,9.6,2.36,very_dist_distracted
1772799547.9042308,0.0,100.0,6.7,2.4,very_dist_distracted
1772799547.9540043,0.0,100.0,7.9,2.6,very_dist_distracted
1772799548.0145204,0.0,100.0,8.6,2.29,very_dist_distracted
1772799548.073944,0.0,100.0,7.2,2.46,very_dist_distracted
1772799548.1339433,0.0,100.0,9.3,2.38,very_dist_distracted
1772799548.194735,0.0,100.0,8.2,2.44,very_dist_distracted
1772799548.2543855,0.0,100.0,9.2,2.38,very_dist_distracted
1772799548.3222866,0.0,100.0,9.3,2.38,very_dist_distracted
1772799548.3877697,0.0,100.0,10.5,1.59,very_dist_distracted
1772799548.4343114,0.0,100.0,9.5,2.38,very_dist_distracted
1772799548.4941032,0.0,100.0,9.9,1.82,very_dist_distracted
1772799548.5564644,0.0,100.0,9.2,2.38,very_dist_distracted
1772799548.6153846,0.0,100.0,9.8,2.63,very_dist_distracted
1772799548.6748528,0.0,100.0,10.1,1.78,very_dist_distracted
1772799548.7337883,0.0,100.0,12.1,0.82,very_dist_distracted
1772799548.7946222,0.0,100.0,11.9,0.99,very_dist_distracted
1772799548.853946,0.0,100.0,10.6,1.59,very_dist_distracted
1772799548.9138532,0.0,100.0,11.1,0.45,very_dist_distracted
1772799548.9976428,0.0,100.0,11.6,0.86,very_dist_distracted
1772799549.0675256,0.0,100.0,11.3,0.83,very_dist_distracted
1772799549.1084323,0.0,100.0,10.8,1.16,very_dist_distracted
1772799549.1736608,0.0,100.0,8.8,2.38,very_dist_distracted
1772799549.215244,0.0,100.0,11.9,0.99,very_dist_distracted
1772799549.274338,0.0,100.0,11.1,0.45,very_dist_distracted
1772799549.3338163,0.0,100.0,10.0,1.78,very_dist_distracted
1772799549.3950815,0.0,100.0,10.7,1.08,very_dist_distracted
1772799549.453926,0.0,100.0,12.6,0.85,very_dist_distracted
1772799549.5140917,0.0,100.0,12.5,0.92,very_dist_distracted
1772799549.5739875,0.0,100.0,13.2,1.0,very_dist_distracted
1772799549.6345298,0.0,100.0,13.8,1.0,very_dist_distracted
1772799549.6982205,0.0,100.0,13.8,1.0,very_dist_distracted
1772799549.7548482,0.0,100.0,15.3,-0.17,very_dist_distracted
1772799549.8147523,0.0,100.0,12.0,0.81,very_dist_distracted
1772799549.8737125,0.0,100.0,16.1,0.91,very_dist_distracted
1772799549.9339972,0.0,100.0,12.8,0.85,very_dist_distracted
1772799549.9945207,0.0,100.0,14.9,1.06,very_dist_distracted
1772799550.0546536,0.0,100.0,15.7,0.38,very_dist_distracted
1772799550.1134968,0.0,100.0,13.4,1.0,very_dist_distracted
1772799550.1747482,0.0,100.0,15.8,0.38,very_dist_distracted
1772799550.2342134,0.0,100.0,14.3,1.08,very_dist_distracted
1772799550.294081,0.0,100.0,15.4,-0.17,very_dist_distracted
1772799550.3538907,0.0,100.0,14.7,1.06,very_dist_distracted
1772799550.4140832,0.0,100.0,14.6,1.06,very_dist_distracted
1772799550.4738746,0.0,100.0,17.9,0.81,very_dist_distracted
1772799550.5339518,0.0,100.0,17.9,0.81,very_dist_distracted
1772799550.5950863,0.0,100.0,17.4,0.81,very_dist_distracted
1772799550.6538935,0.0,100.0,15.9,0.91,very_dist_distracted
1772799550.7139955,0.0,100.0,18.2,0.81,very_dist_distracted
1772799550.7741323,0.0,100.0,17.0,0.89,very_dist_distracted
1772799550.834221,0.0,100.0,18.5,0.81,very_dist_distracted
1772799550.89473,0.0,100.0,18.1,0.81,very_dist_distracted
1772799550.9535325,0.0,100.0,16.8,0.89,very_dist_distracted
1772799551.0145245,0.0,100.0,17.5,0.81,very_dist_distracted
1772799551.073464,0.0,100.0,18.0,0.81,very_dist_distracted
1772799551.1339934,0.0,100.0,16.9,0.89,very_dist_distracted
1772799551.1978638,0.0,100.0,17.1,0.81,very_dist_distracted
1772799551.2559001,0.0,100.0,17.4,0.81,very_dist_distracted
1772799551.313748,0.0,100.0,15.3,-0.17,very_dist_distracted
1772799551.3740916,0.0,100.0,15.8,0.38,very_dist_distracted
1772799551.4402168,0.0,100.0,15.2,-0.17,very_dist_distracted
1772799551.495748,0.0,100.0,14.5,1.06,very_dist_distracted
1772799551.560361,0.0,100.0,14.2,1.08,very_dist_distracted
1772799551.6185684,0.0,100.0,14.7,1.06,very_dist_distracted
1772799551.6741598,0.0,100.0,13.8,1.0,very_dist_distracted
1772799551.733758,0.0,100.0,13.7,1.0,very_dist_distracted
1772799551.7951992,0.0,100.0,13.4,1.0,very_dist_distracted
1772799551.8536448,0.0,100.0,14.6,1.06,very_dist_distracted
1772799551.9138646,0.0,100.0,14.8,1.06,very_dist_distracted
1772799551.9735513,0.0,100.0,14.3,1.08,very_dist_distracted
1772799552.0341957,0.0,100.0,14.1,-0.02,very_dist_distracted
1772799552.093646,0.0,100.0,14.5,1.06,very_dist_distracted
1772799552.1539807,0.0,100.0,15.7,0.38,very_dist_distracted
1772799552.214494,0.0,100.0,14.8,1.06,very_dist_distracted
1772799552.2738311,0.0,100.0,14.9,1.06,very_dist_distracted
1772799552.3335588,0.0,100.0,14.8,1.06,very_dist_distracted
1772799552.3972812,0.0,100.0,15.2,-0.17,very_dist_distracted
1772799552.453662,0.0,100.0,14.1,-0.02,very_dist_distracted
1772799552.513566,0.0,100.0,14.9,1.06,very_dist_distracted
1772799552.574022,0.0,100.0,14.3,1.08,very_dist_distracted
1772799552.6342528,0.0,100.0,15.0,0.76,very_dist_distracted
1772799552.6955402,0.0,100.0,14.2,1.08,very_dist_distracted
1772799552.7619336,0.0,100.0,14.7,1.06,very_dist_distracted
1772799552.8142037,0.0,100.0,14.7,1.06,very_dist_distracted
1772799552.873519,0.0,100.0,15.0,0.76,very_dist_distracted
1772799552.9340112,0.0,100.0,14.9,1.06,very_dist_distracted
1772799552.9949312,0.0,100.0,15.2,-0.17,very_dist_distracted
1772799553.05382,0.0,100.0,16.2,0.75,very_dist_distracted
1772799553.1184282,0.0,100.0,14.8,1.06,very_dist_distracted
1772799553.1743855,0.0,100.0,17.2,0.81,very_dist_distracted
1772799553.2337997,0.0,100.0,15.5,0.49,very_dist_distracted
1772799553.2956154,0.0,100.0,15.0,0.76,very_dist_distracted
1772799553.3538842,0.0,100.0,16.1,0.91,very_dist_distracted
1772799553.415159,0.0,100.0,15.5,0.49,very_dist_distracted
1772799553.4859362,0.0,100.0,16.0,0.91,very_dist_distracted
1772799553.545119,0.0,100.0,15.3,-0.17,very_dist_distracted
1772799553.601855,0.0,100.0,15.9,0.91,very_dist_distracted
1772799553.650888,0.0,100.0,16.1,0.91,very_dist_distracted
1772799553.715088,0.0,100.0,16.6,0.75,very_dist_distracted
1772799553.769899,0.0,100.0,17.1,0.81,very_dist_distracted
1772799553.8299346,0.0,100.0,17.0,0.89,very_dist_distracted
1772799553.8898747,0.0,100.0,16.9,0.89,very_dist_distracted
1772799553.9502244,0.0,100.0,16.5,0.75,very_dist_distracted
1772799554.010047,0.0,100.0,17.1,0.81,very_dist_distracted
1772799554.0704706,0.0,100.0,17.9,0.81,very_dist_distracted
1772799554.1302588,0.0,100.0,17.1,0.81,very_dist_distracted
1772799554.1919627,0.0,100.0,16.6,0.75,very_dist_distracted
1772799554.2498238,0.0,100.0,16.8,0.89,very_dist_distracted
1772799554.31054,0.0,100.0,16.3,0.75,very_dist_distracted
1772799554.3698158,0.0,100.0,16.7,0.75,very_dist_distracted
1772799554.4298012,0.0,100.0,15.5,0.49,very_dist_distracted
1772799554.4897478,0.0,100.0,16.8,0.89,very_dist_distracted
1772799554.549594,0.0,100.0,16.8,0.89,very_dist_distracted
1772799554.6112385,0.0,100.0,17.0,0.89,very_dist_distracted
1772799554.6783736,0.0,100.0,15.9,0.91,very_dist_distracted
1772799554.7297232,0.0,100.0,15.8,0.38,very_dist_distracted
1772799554.790322,0.0,100.0,16.3,0.75,very_dist_distracted
1772799554.8501503,0.0,100.0,15.6,0.49,very_dist_distracted
1772799554.9115539,0.0,100.0,15.4,-0.17,very_dist_distracted
1772799554.973321,0.0,100.0,15.4,-0.17,very_dist_distracted
1772799555.0298429,0.0,100.0,16.4,0.75,very_dist_distracted
1772799555.090067,0.0,100.0,15.2,-0.17,very_dist_distracted
1772799555.1499116,0.0,100.0,15.0,0.76,very_dist_distracted
1772799555.2153218,0.0,100.0,16.1,0.91,very_dist_distracted
1772799555.2699375,0.0,100.0,15.3,-0.17,very_dist_distracted
1772799555.3389592,0.0,100.0,15.1,0.76,very_dist_distracted
1772799555.3896658,0.0,100.0,15.6,0.49,very_dist_distracted
1772799555.4501734,0.0,100.0,16.1,0.91,very_dist_distracted
1772799555.512302,0.0,100.0,15.9,0.91,very_dist_distracted
1772799555.5716624,0.0,100.0,15.6,0.49,very_dist_distracted
1772799555.6318488,0.0,100.0,15.5,0.49,very_dist_distracted
1772799555.6900551,0.0,100.0,14.9,1.06,very_dist_distracted
1772799555.7499802,0.0,100.0,14.9,1.06,very_dist_distracted
1772799555.8095214,0.0,100.0,14.5,1.06,very_dist_distracted
1772799555.8697534,0.0,100.0,15.4,-0.17,very_dist_distracted
1772799555.9309034,0.0,100.0,15.2,-0.17,very_dist_distracted
1772799555.9897807,0.0,100.0,14.6,1.06,very_dist_distracted
1772799556.0494373,0.0,100.0,14.9,1.06,very_dist_distracted
1772799556.1101568,0.0,100.0,15.2,-0.17,very_dist_distracted
1772799556.1726213,0.0,100.0,14.8,1.06,very_dist_distracted
1772799556.230508,0.0,100.0,14.0,-0.02,very_dist_distracted
1772799556.2902284,0.0,100.0,14.4,1.06,very_dist_distracted
1772799556.3499606,0.0,100.0,13.6,1.0,very_dist_distracted
1772799556.4098952,0.0,100.0,12.1,0.82,very_dist_distracted
1772799556.470091,0.0,100.0,13.8,1.0,very_dist_distracted
1772799556.5302732,0.0,100.0,13.7,1.0,very_dist_distracted
1772799556.5895083,0.0,100.0,11.7,0.93,very_dist_distracted
1772799556.650344,0.0,100.0,11.9,0.99,very_dist_distracted
1772799556.7100437,0.0,100.0,11.2,0.82,very_dist_distracted
1772799556.7707546,0.0,100.0,12.4,0.92,very_dist_distracted
1772799556.8298283,0.0,100.0,11.7,0.93,very_dist_distracted
1772799556.8898258,0.0,100.0,10.4,1.66,very_dist_distracted
1772799556.9501164,0.0,100.0,10.6,1.59,very_dist_distracted
1772799557.0105743,0.0,100.0,8.6,2.29,very_dist_distracted
1772799557.0698962,0.0,100.0,7.5,2.32,very_dist_distracted
1772799557.1296656,0.0,100.0,7.8,2.62,very_dist_distracted
1772799557.1911607,0.0,100.0,8.3,2.44,very_dist_distracted
1772799557.2530546,0.0,100.0,8.5,2.29,very_dist_distracted
1772799557.3097703,0.0,100.0,7.7,2.52,very_dist_distracted
1772799557.3700256,0.0,100.0,7.6,2.5,very_dist_distracted
1772799557.4305394,0.0,100.0,7.4,2.46,very_dist_distracted
1772799557.490079,0.0,100.0,7.1,2.46,very_dist_distracted
1772799557.552613,0.0,100.0,8.0,2.6,very_dist_distracted
1772799557.6390483,0.0,100.0,9.1,2.38,very_dist_distracted
1772799557.6907187,0.0,100.0,10.0,1.78,very_dist_distracted
1772799557.7303393,0.0,100.0,9.3,2.38,very_dist_distracted
1772799557.7898674,0.0,100.0,9.6,2.36,very_dist_distracted
1772799557.8496554,0.0,100.0,10.4,1.66,very_dist_distracted
1772799557.9166749,0.0,100.0,9.0,2.38,very_dist_distracted
1772799557.969477,0.0,100.0,11.0,0.78,very_dist_distracted
1772799558.0334876,0.0,100.0,9.2,2.38,very_dist_distracted
1772799558.0902069,0.0,100.0,12.3,0.92,very_dist_distracted
1772799558.1501894,0.0,100.0,11.0,0.78,very_dist_distracted
1772799558.209672,0.0,100.0,10.5,1.59,very_dist_distracted
1772799558.27238,0.0,100.0,8.9,2.38,very_dist_distracted
1772799558.3308437,0.0,100.0,12.5,0.92,very_dist_distracted
1772799558.3903952,0.0,100.0,10.3,1.55,very_dist_distracted
1772799558.4498537,0.0,100.0,10.4,1.66,very_dist_distracted
1772799558.5212562,0.0,100.0,8.7,2.26,very_dist_distracted
1772799558.600795,0.0,100.0,10.7,1.08,very_dist_distracted
1772799558.6476448,0.0,100.0,10.2,1.89,very_dist_distracted
1772799558.699307,0.0,100.0,10.3,1.55,very_dist_distracted
1772799558.7500508,0.0,100.0,9.9,1.82,very_dist_distracted
1772799558.8099582,0.0,100.0,7.1,2.46,very_dist_distracted
1772799558.87778,0.0,100.0,6.3,2.35,very_dist_distracted
1772799558.9321039,0.0,100.0,7.5,2.32,very_dist_distracted
1772799558.9893575,0.0,100.0,9.0,2.38,very_dist_distracted
1772799559.0497115,0.0,100.0,8.2,2.44,very_dist_distracted
1772799559.1099484,0.0,100.0,9.8,2.63,very_dist_distracted
1772799559.1718621,0.0,100.0,5.8,1.95,very_dist_distracted
1772799559.230817,0.0,100.0,7.7,2.52,very_dist_distracted
1772799559.2905257,0.0,100.0,7.0,2.46,very_dist_distracted
1772799559.3504682,0.0,100.0,7.9,2.6,very_dist_distracted
1772799559.4098086,0.0,100.0,7.9,2.6,very_dist_distracted
1772799559.471018,0.0,100.0,7.3,2.46,very_dist_distracted
1772799559.5303166,0.0,100.0,8.1,2.44,very_dist_distracted
1772799559.5894756,0.0,100.0,7.2,2.46,very_dist_distracted
1772799559.6502912,0.0,100.0,8.6,2.29,very_dist_distracted
1772799559.7100208,0.0,100.0,9.8,2.63,very_dist_distracted
1772799559.769919,0.0,100.0,9.2,2.38,very_dist_distracted
1772799559.8301363,0.0,100.0,9.8,2.63,very_dist_distracted
1772799559.8900964,0.0,100.0,9.4,2.38,very_dist_distracted
1772799559.9502828,0.0,100.0,7.9,2.6,very_dist_distracted
1772799560.0121381,0.0,100.0,8.7,2.26,very_dist_distracted
1772799560.0700254,0.0,100.0,7.3,2.46,very_dist_distracted
1772799560.1305935,0.0,100.0,5.9,1.96,very_dist_distracted
1772799560.1922307,0.0,100.0,8.2,2.44,very_dist_distracted
1772799560.2501488,0.0,100.0,9.8,2.63,very_dist_distracted
1772799560.3106751,0.0,100.0,8.8,2.38,very_dist_distracted
1772799560.3699582,0.0,100.0,8.3,2.44,very_dist_distracted
1772799560.429981,0.0,100.0,7.5,2.32,very_dist_distracted
1772799560.489737,0.0,100.0,6.8,2.4,very_dist_distracted
1772799560.546435,0.0,100.0,8.3,2.44,very_dist_distracted
1772799560.6058092,0.0,100.0,7.0,2.46,very_dist_distracted
1772799560.6659274,0.0,100.0,7.5,2.32,very_dist_distracted
1772799560.7263348,0.0,100.0,7.1,2.46,very_dist_distracted
1772799560.7863657,0.0,100.0,7.5,2.32,very_dist_distracted
1772799560.8456714,0.0,100.0,8.4,2.44,very_dist_distracted
1772799560.9056697,0.0,100.0,7.6,2.5,very_dist_distracted
1772799560.965882,0.0,100.0,6.1,1.96,very_dist_distracted
1772799561.0263853,0.0,100.0,6.8,2.4,very_dist_distracted
1772799561.0857852,0.0,100.0,7.5,2.32,very_dist_distracted
1772799561.1494436,0.0,100.0,6.7,2.4,very_dist_distracted
1772799561.206579,0.0,100.0,3.5,2.8,very_dist_distracted
1772799561.2670345,0.0,100.0,0.2,2.15,very_dist_distracted
1772799561.3256066,0.0,100.0,1.6,2.65,very_dist_distracted
1772799561.3858483,0.0,100.0,0.4,2.19,very_dist_distracted
1772799561.447309,0.0,100.0,0.4,2.19,very_dist_distracted
1772799561.505506,0.0,100.0,4.3,2.68,very_dist_distracted
1772799561.5653632,0.0,100.0,0.9,2.46,very_dist_distracted
1772799561.62604,0.0,100.0,4.6,1.62,very_dist_distracted
1772799561.6857948,0.0,100.0,1.7,2.62,very_dist_distracted
1772799561.7456586,0.0,100.0,4.0,2.49,very_dist_distracted
1772799561.805843,0.0,100.0,2.2,2.57,very_dist_distracted
1772799561.8657458,0.0,100.0,7.1,2.46,very_dist_distracted
1772799561.925789,3.68,100.0,4.2,3.24,very_dist_distracted
1772799561.9858572,3.67,100.0,0.6,2.89,very_dist_distracted
1772799562.0461783,3.65,100.0,6.4,3.18,very_dist_distracted
1772799562.1053984,3.64,100.0,6.0,2.77,very_dist_distracted
1772799562.1731174,3.63,100.0,3.9,3.46,very_dist_distracted
1772799562.2258842,3.61,100.0,4.5,2.74,very_dist_distracted
1772799562.2855945,3.6,100.0,6.5,3.18,very_dist_distracted
1772799562.345478,3.59,100.0,2.1,3.06,very_dist_distracted
1772799562.7691436,7.0,100.0,1.6,2.25,very_dist_distracted
1772799562.8255444,6.98,100.0,1.0,2.07,very_dist_distracted
1772799562.8876514,6.95,100.0,0.4,1.8,very_dist_distracted
1772799562.9458857,6.93,100.0,3.5,2.29,very_dist_distracted
1772799563.005488,6.9,100.0,0.7,1.96,very_dist_distracted
1772799563.0658839,6.88,100.0,3.0,2.37,very_dist_distracted
1772799563.1269116,6.86,100.0,0.2,1.76,very_dist_distracted
1772799563.189034,6.83,100.0,0.7,1.96,very_dist_distracted
1772799563.245594,6.81,100.0,0.6,1.94,very_dist_distracted
1772799563.3199935,6.78,100.0,2.0,2.24,very_dist_distracted
1772799563.3826065,6.76,100.0,2.4,2.59,very_dist_distracted
1772799563.4398978,6.74,100.0,1.1,2.09,very_dist_distracted
1772799563.4877272,6.72,100.0,1.3,2.23,very_dist_distracted
1772799563.54607,6.69,100.0,0.4,1.81,very_dist_distracted
1772799563.6053135,6.67,100.0,1.4,2.23,very_dist_distracted
1772799563.6655428,6.65,100.0,1.6,2.25,very_dist_distracted
1772799563.7274628,6.63,100.0,2.7,2.59,very_dist_distracted
1772799563.7858799,6.61,100.0,1.4,2.23,very_dist_distracted
1772799563.8529406,6.58,100.0,5.4,1.21,very_dist_distracted
1772799563.906008,6.56,100.0,2.1,1.96,very_dist_distracted
1772799563.977635,6.54,100.0,5.1,1.22,very_dist_distracted
1772799564.0353618,6.52,100.0,3.6,2.29,very_dist_distracted
1772799564.0952363,6.5,100.0,6.1,1.22,very_dist_distracted
1772799564.1560514,6.48,100.0,6.6,1.78,very_dist_distracted
1772799564.2157195,6.46,100.0,4.0,1.68,very_dist_distracted
1772799564.2789497,6.44,100.0,5.1,1.22,very_dist_distracted
1772799564.3344924,6.42,100.0,4.2,1.69,very_dist_distracted
1772799564.3942807,6.4,100.0,5.0,1.18,very_dist_distracted
1772799564.4542403,6.37,100.0,4.0,1.68,very_dist_distracted
1772799564.5186663,6.35,100.0,3.2,2.37,very_dist_distracted
1772799564.5756097,6.33,100.0,4.1,1.69,very_dist_distracted
1772799564.6358426,6.31,100.0,5.9,1.22,very_dist_distracted
1772799564.707904,6.29,100.0,3.1,2.37,very_dist_distracted
1772799564.7556262,6.27,100.0,7.9,1.84,very_dist_distracted
1772799564.81621,6.25,100.0,4.4,1.75,very_dist_distracted
1772799564.8683257,6.24,100.0,5.4,1.21,very_dist_distracted
1772799564.9333067,6.22,100.0,5.9,1.22,very_dist_distracted
1772799564.985573,6.2,100.0,5.1,1.22,very_dist_distracted
1772799565.0462599,6.18,100.0,4.4,1.75,very_dist_distracted
1772799565.1056635,6.16,100.0,5.5,1.21,very_dist_distracted
1772799565.169053,6.14,100.0,5.8,1.21,very_dist_distracted
1772799565.226848,6.12,100.0,6.9,1.81,very_dist_distracted
1772799565.285628,6.1,100.0,6.5,1.6,very_dist_distracted
1772799565.3493109,6.08,100.0,4.6,1.18,very_dist_distracted
1772799565.4162498,6.07,100.0,4.8,1.23,very_dist_distracted
1772799565.47664,6.05,100.0,7.7,1.85,very_dist_distracted
1772799565.5333452,6.03,100.0,3.0,2.37,very_dist_distracted
1772799565.5923035,6.01,100.0,9.8,2.01,very_dist_distracted
1772799565.6468844,5.99,100.0,14.9,0.27,very_dist_distracted
1772799565.7053623,5.97,100.0,19.6,0.19,very_dist_distracted
1772799565.766103,5.96,100.0,25.2,0.19,very_dist_distracted
1772799565.8262308,5.94,100.0,30.2,0.22,very_dist_distracted
